order_id,order_item_id,product_id,item_created_at,item_status,sale_price,cost,category,department,brand,product_name,order_status,order_created_at,shipped_at,delivered_at,user_id,gender,country,state,city
5100,7291,12883,2023-09-29 14:02:36+00:00,Processing,29.899999618530277,11.601199860009553,Swim,Women,Sheridyn Swim,ANGEL by Sheridyn Swim. Padded underwired halter neck bikini top,Processing,2023-09-29 16:48:00+00:00,,,4183,F,France,Grand Est,Leymen
88174,128149,2664,2023-09-29 14:36:59+00:00,Processing,17.0,6.9190000258386135,Active,Women,Capezio,Capezio Women's Halter Leotard,Processing,2023-09-27 16:33:00+00:00,,,70407,F,France,Île-de-France,Saint-Brice-sous-Forêt
23318,33829,8522,2023-09-29 16:33:53+00:00,Processing,38.560001373291016,18.9329606892252,Outerwear & Coats,Women,Levi's,Levi's Women's Classic Fitted Trucker Jacket,Processing,2023-09-28 17:50:00+00:00,,,18783,F,France,Île-de-France,Paris
44412,64523,12163,2023-09-29 23:38:32+00:00,Shipped,31.790000915527344,16.753330460337065,Intimates,Women,iCollection Lingerie,ICOLLECTION LINGERIE 8066 Underwired sheer mesh open-crotch halter teddy with scallop-edged lace detail.,Shipped,2023-09-30 03:20:00+00:00,2023-10-01 21:03:00+00:00,,35648,F,France,Île-de-France,Sèvres
67150,97524,6030,2023-09-30 02:03:35+00:00,Cancelled,22.0,13.266000033356248,Leggings,Women,Tea Collection,Tea Collection Skinny Stretch Leggings in Pink Lemonade,Cancelled,2023-09-28 01:59:00+00:00,,,53688,F,France,Île-de-France,L'Île-Saint-Denis
88174,128150,7236,2023-09-30 14:21:38+00:00,Processing,25.989999771118164,11.383619829264582,Skirts,Women,Ice,ICE (2328) Stretch Black Satin Pencil Skirt-14,Processing,2023-09-27 16:33:00+00:00,,,70407,F,France,Île-de-France,Saint-Brice-sous-Forêt
85945,124850,14482,2023-09-30 14:39:08+00:00,Returned,198.0,78.01200024783611,Maternity,Women,7 For All Mankind,A Pea in the Pod Collection: 7 For All Mankind Secret Fit Belly(r) Signature Pocket Maternity Jeans,Returned,2023-09-30 17:57:00+00:00,2023-10-02 15:28:00+00:00,2023-10-07 05:45:00+00:00,68653,F,France,Bourgogne-Franche-Comté,Lure
85945,124851,6455,2023-09-30 15:47:48+00:00,Returned,149.0,67.94400003552437,Shorts,Women,7 For All Mankind,7 For All Mankind Women's Cut-Off Denim Short,Returned,2023-09-30 17:57:00+00:00,2023-10-02 15:28:00+00:00,2023-10-07 05:45:00+00:00,68653,F,France,Bourgogne-Franche-Comté,Lure
37407,54288,8409,2023-10-01 01:45:03+00:00,Returned,695.0,287.7300005592406,Outerwear & Coats,Women,Canada Goose,Canada Goose Women's Chilliwack Bomber,Returned,2023-10-01 05:06:00+00:00,2023-10-02 07:20:00+00:00,2023-10-04 06:24:00+00:00,30020,F,France,Nouvelle-Aquitaine,Bègles
67150,97522,3067,2023-10-01 01:56:36+00:00,Cancelled,300.0,134.400000795722,Active,Women,Mountain Hardwear,Mountain Hardwear Women's Citilicious Coat,Cancelled,2023-09-28 01:59:00+00:00,,,53688,F,France,Île-de-France,L'Île-Saint-Denis
94797,137699,5936,2023-10-01 15:20:24+00:00,Complete,9.989999771118164,6.2737198797824965,Leggings,Women,High Style,Women's Form fitting tights with hint of sheen,Complete,2023-10-01 15:37:00+00:00,2023-10-01 22:56:00+00:00,2023-10-03 22:56:00+00:00,75692,F,France,Grand Est,Vandœuvre-lès-Nancy
23318,33828,1702,2023-10-01 15:23:29+00:00,Processing,45.0,22.140000024810437,Fashion Hoodies & Sweatshirts,Women,Volcom,Volcom Juniors Clean Stripe Hooded Pullover,Processing,2023-09-28 17:50:00+00:00,,,18783,F,France,Île-de-France,Paris
120378,174903,9237,2023-10-02 04:02:59+00:00,Returned,14.0,5.34799998998642,Socks & Hosiery,Women,Steve Madden,Steve Madden Legwear Women's Boot Liner Fashion Stripe Cuff Leg Warmer,Returned,2023-10-02 04:07:00+00:00,2023-10-03 04:49:00+00:00,2023-10-04 13:52:00+00:00,96241,F,France,Auvergne-Rhône-Alpes,Châteauneuf-sur-Isère
28958,42010,15459,2023-10-02 14:23:33+00:00,Complete,38.299999237060554,18.230799628850814,Plus,Women,Lily of France,Lily Of France Womens Sport In Action Sport Bra,Complete,2023-10-02 16:03:00+00:00,2023-10-05 08:49:00+00:00,2023-10-07 12:45:00+00:00,23249,F,France,Bretagne,Kervignac
94797,137702,10042,2023-10-02 15:28:01+00:00,Complete,19.989999771118164,12.67365992161274,Sleep & Lounge,Women,Betty Boop,Bettty Boop Black Kiss Pajamas for Juniors,Complete,2023-10-01 15:37:00+00:00,2023-10-01 22:56:00+00:00,2023-10-03 22:56:00+00:00,75692,F,France,Grand Est,Vandœuvre-lès-Nancy
23318,33831,10351,2023-10-02 16:13:15+00:00,Processing,49.950000762939446,24.12585041539148,Intimates,Women,Medela,Medela Sleep Bra,Processing,2023-09-28 17:50:00+00:00,,,18783,F,France,Île-de-France,Paris
94797,137701,4245,2023-10-03 15:16:14+00:00,Complete,84.0,45.94799994304776,Jeans,Women,Not Your Daughter's Jeans,Not Your Daughter's Jeans Women's Edna Crop Jean,Complete,2023-10-01 15:37:00+00:00,2023-10-01 22:56:00+00:00,2023-10-03 22:56:00+00:00,75692,F,France,Grand Est,Vandœuvre-lès-Nancy
21689,31449,7910,2023-10-04 09:19:54+00:00,Shipped,10.489999771118164,3.50365995075196,Blazers & Jackets,Women,Allegra K,Allegra K Ladies Short Sleeve High Low Hem Studs Decor Back Button-tab Chiffon Jacket White XS,Shipped,2023-10-04 11:09:00+00:00,2023-10-06 13:50:00+00:00,,17484,F,France,Auvergne-Rhône-Alpes,Reyrieux
94797,137700,3269,2023-10-05 14:16:15+00:00,Complete,395.0,179.32999978074804,Dresses,Women,Rebecca Taylor,Rebecca Taylor Women's Lace Dress,Complete,2023-10-01 15:37:00+00:00,2023-10-01 22:56:00+00:00,2023-10-03 22:56:00+00:00,75692,F,France,Grand Est,Vandœuvre-lès-Nancy
32775,47547,13484,2023-10-05 15:54:21+00:00,Complete,148.0,62.900000248104334,Swim,Women,Miraclesuit,Miraclesuit Women's Plus Size Solid Oceanus,Complete,2023-10-05 18:01:00+00:00,2023-10-06 02:13:00+00:00,2023-10-06 05:02:00+00:00,26309,F,France,Auvergne-Rhône-Alpes,Lyon
119465,173554,14569,2023-10-06 01:29:38+00:00,Shipped,16.989999771118164,8.240149942158164,Maternity,Women,Underworks,Maternity Panties Cotton 3-Pack,Shipped,2023-10-06 04:38:00+00:00,2023-10-09 01:02:00+00:00,,95492,F,France,Grand Est,Colmar
52422,76215,15504,2023-10-06 03:22:10+00:00,Complete,159.0,76.79699985310435,Plus,Women,Maui Jim,Maui Jim Ho'okipa Sunglasses,Complete,2023-10-06 05:19:00+00:00,2023-10-06 20:06:00+00:00,2023-10-09 15:53:00+00:00,42041,F,France,Auvergne-Rhône-Alpes,Lyon
6119,8790,7055,2023-10-06 06:16:19+00:00,Complete,62.630001068115234,31.75341055506669,Shorts,Women,Merrell,Merrell Women's Ellsworth Bermuda Shorts,Complete,2023-10-06 06:17:00+00:00,2023-10-07 01:31:00+00:00,2023-10-10 13:52:00+00:00,5024,F,France,Île-de-France,Arcueil
46123,67020,5259,2023-10-06 15:49:56+00:00,Shipped,19.989999771118164,10.794599858531356,Pants & Capris,Women,Woman Within,Woman Within Plus Size Leggings capri length in stretch knit,Shipped,2023-10-04 16:11:00+00:00,2023-10-07 13:33:00+00:00,,36994,F,France,Centre-Val de Loire,Tours
76701,111401,8251,2023-10-06 16:37:37+00:00,Shipped,131.94000244140625,61.74792094204008,Outerwear & Coats,Women,Calvin Klein,Calvin Klein Women's Birdseye Toggle Front Coat,Shipped,2023-10-06 16:41:00+00:00,2023-10-08 00:51:00+00:00,,61396,F,France,Normandie,Rouen
77034,111890,14423,2023-10-07 08:55:24+00:00,Processing,21.979999542236328,9.890999818570911,Maternity,Women,Motherhood Maternity,Motherhood Maternity: Sleeveless Clip Down Double Opening Ruched Nursing Cami,Processing,2023-10-07 09:57:00+00:00,,,61654,F,France,Occitanie,Castres
77034,111888,3911,2023-10-07 10:10:30+00:00,Processing,69.98999786376953,33.595198875530805,Dresses,Women,NoeMie,NoeMie Women Hollow Weave Flower DressPurple,Processing,2023-10-07 09:57:00+00:00,,,61654,F,France,Occitanie,Castres
46123,67021,1702,2023-10-07 13:24:18+00:00,Shipped,45.0,22.140000024810437,Fashion Hoodies & Sweatshirts,Women,Volcom,Volcom Juniors Clean Stripe Hooded Pullover,Shipped,2023-10-04 16:11:00+00:00,2023-10-07 13:33:00+00:00,,36994,F,France,Centre-Val de Loire,Tours
46123,67019,2275,2023-10-08 13:24:42+00:00,Shipped,85.0,36.380000105127685,Fashion Hoodies & Sweatshirts,Women,DC,DC Hotaka Hoodie Olympian Blue Womens,Shipped,2023-10-04 16:11:00+00:00,2023-10-07 13:33:00+00:00,,36994,F,France,Centre-Val de Loire,Tours
46123,67022,6878,2023-10-08 16:09:15+00:00,Shipped,35.0,16.06499996036291,Shorts,Women,Hurley,Hurley Juniors Lowrider YC 2.5 Inch Shorts,Shipped,2023-10-04 16:11:00+00:00,2023-10-07 13:33:00+00:00,,36994,F,France,Centre-Val de Loire,Tours
62793,91193,14680,2023-10-09 06:35:39+00:00,Processing,48.0,19.536000072956085,Maternity,Women,Rumina Nursingwear,NEW Full Coverage all-in-one Hands-Free Pumping Bra & Nursing Tank by Rumina Nursingwear,Processing,2023-10-09 09:00:00+00:00,,,50275,F,France,Grand Est,Brumath
88375,128441,8711,2023-10-10 03:02:35+00:00,Complete,79.98999786376953,35.27558902931571,Outerwear & Coats,Women,Calvin Klein Performance,Calvin Klein Performance Women's Slick Puffer Vest,Complete,2023-10-10 04:00:00+00:00,2023-10-11 12:24:00+00:00,2023-10-13 16:29:00+00:00,70557,F,France,Pays de la Loire,La Roche-sur-Yon
77034,111887,12641,2023-10-10 06:32:28+00:00,Processing,14.470000267028809,7.1481801446338,Intimates,Women,Braza,Nipple Concealers Petal Tops,Processing,2023-10-07 09:57:00+00:00,,,61654,F,France,Occitanie,Castres
77034,111889,14400,2023-10-10 09:05:17+00:00,Processing,24.979999542236328,9.79215984363496,Maternity,Women,Motherhood Maternity,Motherhood Maternity: 3/4 Sleeve Henley Collar Side Ruched Maternity T Shirt,Processing,2023-10-07 09:57:00+00:00,,,61654,F,France,Occitanie,Castres
62793,91191,10473,2023-10-11 05:32:20+00:00,Processing,42.299999237060554,24.449399548305568,Intimates,Women,Maidenform,Maidenform Women's Ultimate Push Up Bra,Processing,2023-10-09 09:00:00+00:00,,,50275,F,France,Grand Est,Brumath
62793,91192,3265,2023-10-11 06:04:10+00:00,Processing,25.0,11.249999981373549,Dresses,Women,Alki'i,Alki'i Missy Hibiscus Halter Summer Beach Sun Dress - Kauai Print,Processing,2023-10-09 09:00:00+00:00,,,50275,F,France,Grand Est,Brumath
62793,91194,12053,2023-10-12 07:55:17+00:00,Processing,117.98999786376952,63.950578775351936,Intimates,Women,Shaper Corset,Shaper Corset Authentic Blue Brocade Underbust Steel Boned Corset Back Lacing Waist Training Cincher SC10015,Processing,2023-10-09 09:00:00+00:00,,,50275,F,France,Grand Est,Brumath
25048,36363,627,2023-10-12 10:56:00+00:00,Shipped,9.039999961853027,4.727919963614941,Tops & Tees,Women,Allegra K,Allegra K Woman Roll up Short Sleeve Point Collar Stripe Shirt Multicolor S,Shipped,2023-10-12 13:30:00+00:00,2023-10-13 15:29:00+00:00,,20152,F,France,Île-de-France,Vélizy-Villacoublay
90484,131483,5224,2023-10-13 12:19:55+00:00,Shipped,29.950000762939453,17.34105038327798,Pants & Capris,Women,2b by bebe,2B Contrast Tuxedo Ponte Â Â Â Â Â Â Â Â Â,Shipped,2023-10-13 13:10:00+00:00,2023-10-13 19:41:00+00:00,,72217,F,France,Île-de-France,Montrouge
75023,108944,221,2023-10-13 16:30:41+00:00,Returned,11.010000228881836,6.628020116786957,Tops & Tees,Women,Allegra K,Allegra K Woman Puff Sleeve Scoop Neck Bowknot Adorn Shirt Solid Red M,Returned,2023-10-13 18:37:00+00:00,2023-10-15 12:23:00+00:00,2023-10-19 06:47:00+00:00,60018,F,France,Centre-Val de Loire,Néron
102350,148711,2941,2023-10-15 17:15:28+00:00,Processing,24.950000762939453,10.678600380632655,Active,Women,SmartWool,Smartwool Women's PhD Outdoor Light Mini Sock,Processing,2023-10-15 17:20:00+00:00,,,81776,F,France,Auvergne-Rhône-Alpes,Villeurbanne
90484,131482,13540,2023-10-16 12:45:15+00:00,Shipped,68.0,29.172000095248222,Swim,Women,Lucky Brand,Lucky Brand Fiesta Fever Romper,Shipped,2023-10-13 13:10:00+00:00,2023-10-13 19:41:00+00:00,,72217,F,France,Île-de-France,Montrouge
84675,123017,6082,2023-10-16 15:30:54+00:00,Cancelled,34.9900016784668,19.41945092112124,Leggings,Women,Bianca NygÃ¥rd,Petite Lightweight Jersey Legging,Cancelled,2023-10-15 18:25:00+00:00,,,67636,F,France,Île-de-France,Paris
90484,131484,12852,2023-10-17 12:11:48+00:00,Shipped,67.94999694824219,29.42234881831854,Swim,Women,Speedo,Speedo Women's Speedo Women'S Aquatic Xtra Life Lycra Solid Ultraback In Moderate Long,Shipped,2023-10-13 13:10:00+00:00,2023-10-13 19:41:00+00:00,,72217,F,France,Île-de-France,Montrouge
98159,142618,2829,2023-10-18 13:37:05+00:00,Shipped,67.37000274658203,26.88063123542712,Active,Women,CEP,CEP Women's Running Compression Socks,Shipped,2023-10-18 13:48:00+00:00,2023-10-19 03:43:00+00:00,,78432,F,France,Pays de la Loire,Nantes
84675,123016,13810,2023-10-18 15:07:42+00:00,Cancelled,7.0,2.659999992698431,Accessories,Women,Carhartt,Carhartt Men's Acrylic Knit Hat,Cancelled,2023-10-15 18:25:00+00:00,,,67636,F,France,Île-de-France,Paris
84675,123018,11312,2023-10-19 17:44:42+00:00,Cancelled,43.0,21.41399990580976,Intimates,Women,Lipo in a Box,Lipo in a Box Original Firm Control High Waist Brief Nude Black or Chocolate XS thru 2X,Cancelled,2023-10-15 18:25:00+00:00,,,67636,F,France,Île-de-France,Paris
97669,141884,2652,2023-10-20 04:03:36+00:00,Shipped,24.649999618530277,11.240399831926824,Active,Women,Cuddl Duds,Cuddl Duds Women's V-neck Tank Sweater,Shipped,2023-10-20 07:21:00+00:00,2023-10-20 19:24:00+00:00,,78035,F,France,Provence-Alpes-Côte d'Azur,Marseille
77036,111892,10157,2023-10-21 07:18:50+00:00,Cancelled,19.899999618530277,12.417599795767664,Sleep & Lounge,Women,Hello Kitty,Hello Kitty Juniors Hk Loves Me Placement Print Solid Sleep Pant,Cancelled,2023-10-21 09:57:00+00:00,,,61654,F,France,Occitanie,Castres
60697,88167,4903,2023-10-21 15:11:34+00:00,Processing,172.0,96.31999976933001,Jeans,Women,Red Engine,Red Engine Women's Cayenne Skinny Jean,Processing,2023-10-21 17:31:00+00:00,,,48606,F,France,Île-de-France,Paris
60101,87289,3014,2023-10-22 00:19:42+00:00,Shipped,40.0,15.480000078678133,Active,Women,Columbia,Columbia Women's Brewha II Short,Shipped,2023-10-22 03:08:00+00:00,2023-10-22 10:19:00+00:00,,48118,F,France,Auvergne-Rhône-Alpes,Vaulx-en-Velin
45758,66483,4815,2023-10-22 01:05:38+00:00,Shipped,25.739999771118164,13.487759837491216,Jeans,Women,Lee,Lee Women's Misses Curvy Elena Close Fit Straight Leg Stretch Slub Denim,Shipped,2023-10-22 03:21:00+00:00,2023-10-24 09:18:00+00:00,,36697,F,France,Île-de-France,Paris
65258,94801,2557,2023-10-22 08:18:42+00:00,Returned,750.0,280.5000012740493,Active,Women,Canada Goose,Canada Goose Women's Mystique,Returned,2023-10-22 10:25:00+00:00,2023-10-23 08:04:00+00:00,2023-10-25 20:37:00+00:00,52220,F,France,Provence-Alpes-Côte d'Azur,Marseille
58035,84351,12393,2023-10-22 13:00:41+00:00,Shipped,30.950000762939453,16.032100371220707,Intimates,Women,Vx Intimate Inc,Heart Mesh Bra & G-string Lingerie Set,Shipped,2023-10-21 14:17:00+00:00,2023-10-21 18:36:00+00:00,,46470,F,France,Pays de la Loire,Le Mans
70550,102458,14978,2023-10-23 06:18:25+00:00,Shipped,68.0,26.792000085115436,Maternity,Women,Impact Fitness,Impact Fitness - Classic Long Pant Maternity Yoga ActiveWear Pants (Tall Inseam),Shipped,2023-10-23 06:43:00+00:00,2023-10-24 04:39:00+00:00,,56441,F,France,Île-de-France,Argenteuil
58035,84350,618,2023-10-23 13:36:04+00:00,Shipped,22.0,12.275999968405811,Tops & Tees,Women,American Apparel,American Apparel Rib U-Neck Tank,Shipped,2023-10-21 14:17:00+00:00,2023-10-21 18:36:00+00:00,,46470,F,France,Pays de la Loire,Le Mans
46154,67072,3713,2023-10-24 03:59:58+00:00,Returned,99.0,44.45099992153701,Dresses,Women,Jones New York,Jones New York Women's Chevron Cut and Sew Knit Bateau Neck Long Sleeve Dress,Returned,2023-10-24 07:32:00+00:00,2023-10-24 22:18:00+00:00,2023-10-28 01:50:00+00:00,37022,F,France,Nouvelle-Aquitaine,Saint-Jean-d'Illac
108202,157138,12917,2023-10-24 12:04:54+00:00,Shipped,110.0,47.41000019013882,Swim,Women,Reebok,Reebok Women's Stairway To My Heart Tank,Shipped,2023-10-24 13:43:00+00:00,2023-10-27 10:07:00+00:00,,86494,F,France,Nouvelle-Aquitaine,Talence
2921,4168,10513,2023-10-25 01:41:20+00:00,Cancelled,35.0,18.059999961405996,Intimates,Women,Olga,Olga Women's Signature Support Minimizer Bra,Cancelled,2023-10-25 03:26:00+00:00,,,2419,F,France,Pays de la Loire,Laval
46154,67071,15505,2023-10-25 05:31:49+00:00,Returned,26.950000762939453,13.960100374320149,Plus,Women,SmartWool,Smartwool Women's Basic Thigh High Sock,Returned,2023-10-24 07:32:00+00:00,2023-10-24 22:18:00+00:00,2023-10-28 01:50:00+00:00,37022,F,France,Nouvelle-Aquitaine,Saint-Jean-d'Illac
120619,175256,9853,2023-10-25 11:42:42+00:00,Shipped,145.0,87.435000219848,Sleep & Lounge,Women,BedHead,BedHead Pajamas Women's Long Sleeve Ribbon Pajama Set,Shipped,2023-10-25 13:17:00+00:00,2023-10-28 10:53:00+00:00,,96434,F,France,Auvergne-Rhône-Alpes,Glières-Val-de-Borne
70550,102459,7528,2023-10-26 03:40:29+00:00,Shipped,178.0,73.69200080633163,Blazers & Jackets,Women,Pendleton,Pendleton Women's Petite Wild Card Jacket,Shipped,2023-10-23 06:43:00+00:00,2023-10-24 04:39:00+00:00,,56441,F,France,Île-de-France,Argenteuil
16527,23872,8416,2023-10-26 05:10:20+00:00,Cancelled,80.0,40.0,Outerwear & Coats,Women,The North Face,The North Face Pink Ribbon Khumbu Women's Fleece - Medium,Cancelled,2023-10-26 08:47:00+00:00,,,13346,F,France,Île-de-France,Châtillon
64419,93585,15058,2023-10-26 06:05:43+00:00,Shipped,59.0,27.848000168800358,Maternity,Women,Panache,Panache Alisha Full Coverage Nursing Bra (6091),Shipped,2023-10-26 07:09:00+00:00,2023-10-28 20:36:00+00:00,,51557,F,France,Bretagne,Rennes
108202,157137,1497,2023-10-27 10:14:33+00:00,Shipped,120.0,55.559999942779534,Sweaters,Women,BB Dakota,BB Dakota Juniors Kingsley Sweater,Shipped,2023-10-24 13:43:00+00:00,2023-10-27 10:07:00+00:00,,86494,F,France,Nouvelle-Aquitaine,Talence
108202,157139,15358,2023-10-27 12:49:05+00:00,Shipped,15.0,7.980000022798776,Plus,Women,Lily of France,Lily Of France Womens Value In Style Smooth Cup Lace Overlay Convertible Bra,Shipped,2023-10-24 13:43:00+00:00,2023-10-27 10:07:00+00:00,,86494,F,France,Nouvelle-Aquitaine,Talence
108202,157140,15577,2023-10-28 11:37:08+00:00,Shipped,9.989999771118164,4.885109888672233,Plus,Women,Alki'i,Alki'i Braided Neon Aviator warm beanie snowboarding winter snow hats -4 colors,Shipped,2023-10-24 13:43:00+00:00,2023-10-27 10:07:00+00:00,,86494,F,France,Nouvelle-Aquitaine,Talence
35987,52233,9311,2023-10-28 21:00:22+00:00,Complete,25.0,10.27499996125698,Socks & Hosiery,Women,Betsey Johnson,Betsey Johnson Women's Luscious Leopard Fishnet Tight,Complete,2023-10-29 00:06:00+00:00,2023-10-31 13:29:00+00:00,2023-11-03 09:33:00+00:00,28940,F,France,Hauts-de-France,Venette
81399,118214,10650,2023-10-29 09:51:31+00:00,Shipped,15.989999771118164,9.002369857558161,Intimates,Women,Anemone,2 Pack: Coral and Neon Pink Lace Bralettes,Shipped,2023-10-29 10:48:00+00:00,2023-11-01 06:19:00+00:00,,65042,F,France,Provence-Alpes-Côte d'Azur,Orange
94443,137207,10434,2023-10-30 08:33:12+00:00,Returned,35.0,16.974999913945794,Intimates,Women,Playtex,Playtex Women's Secrets Perfectly Smooth Underwire,Returned,2023-10-30 09:34:00+00:00,2023-11-01 11:58:00+00:00,2023-11-06 05:20:00+00:00,75398,F,France,Île-de-France,Vitry-sur-Seine
122273,177652,14115,2023-10-30 16:41:55+00:00,Shipped,10.989999771118164,4.879559879379869,Accessories,Women,MG,Enzyme Regular Solid Army Caps-Black W35S45D,Shipped,2023-10-30 17:37:00+00:00,2023-11-01 11:24:00+00:00,,97754,F,France,Pays de la Loire,Sainte-Flaive-des-Loups
112375,163171,1231,2023-10-30 23:27:46+00:00,Shipped,66.16999816894531,31.563089123628885,Sweaters,Women,Kenneth Cole,Kenneth Cole Women's Extended Shawl Cardigan,Shipped,2023-10-31 01:14:00+00:00,2023-11-02 19:23:00+00:00,,89858,F,France,Île-de-France,Rueil-Malmaison
21384,30988,11423,2023-10-31 12:33:05+00:00,Complete,72.0,40.895999863743775,Intimates,Women,Commando,Commando Mini Cami Slip,Complete,2023-10-31 14:48:00+00:00,2023-11-01 15:16:00+00:00,2023-11-03 02:09:00+00:00,17244,F,France,Pays de la Loire,Sainte-Gemme-la-Plaine
21384,30987,1221,2023-11-01 11:48:42+00:00,Complete,50.0,22.149999951943755,Sweaters,Women,Wool Overs,Womens Cashmere & Merino Original Long Vee Cardigan,Complete,2023-10-31 14:48:00+00:00,2023-11-01 15:16:00+00:00,2023-11-03 02:09:00+00:00,17244,F,France,Pays de la Loire,Sainte-Gemme-la-Plaine
21384,30989,13387,2023-11-02 12:05:19+00:00,Complete,21.989999771118164,9.125849946792798,Swim,Women,Cloris Murphy,Cloris Murphy Sexy Halter Beaded Bikini with Scrunchie Butt Bottom Swimwear BN92WT One Size White,Complete,2023-10-31 14:48:00+00:00,2023-11-01 15:16:00+00:00,2023-11-03 02:09:00+00:00,17244,F,France,Pays de la Loire,Sainte-Gemme-la-Plaine
99373,144349,13220,2023-11-02 15:13:36+00:00,Complete,54.9900016784668,21.171150736345357,Swim,Women,Speedo,Womens One Piece Speedo Sports Swimsuit Plum Tank Sizes 14,Complete,2023-10-31 16:32:00+00:00,2023-11-01 17:09:00+00:00,2023-11-03 22:34:00+00:00,79437,F,France,Nouvelle-Aquitaine,Léogeats
99373,144348,12850,2023-11-02 16:17:33+00:00,Complete,54.950000762939446,20.496350471267107,Swim,Women,TYR,TYR Sport Women's Alliance Durafast Splice Diamondback Swim Suit,Complete,2023-10-31 16:32:00+00:00,2023-11-01 17:09:00+00:00,2023-11-03 22:34:00+00:00,79437,F,France,Nouvelle-Aquitaine,Léogeats
27426,39787,7905,2023-11-03 11:46:04+00:00,Shipped,12.170000076293944,4.916680066004098,Blazers & Jackets,Women,Allegra K,Allegra K Women Double Breasted Deep V Neck Puff Long Sleeve Fake Pockets Front Black Blazer XS,Shipped,2023-11-03 13:05:00+00:00,2023-11-04 19:27:00+00:00,,22039,F,France,Occitanie,Montpellier
27426,39786,4136,2023-11-06 10:39:40+00:00,Shipped,129.99000549316406,70.58457293048903,Jumpsuits & Rompers,Women,VA VA VOOM,VA VA VOOM Burgundy Paisley DESIGNER Embellished Full Length Jumpsuit Romper,Shipped,2023-11-03 13:05:00+00:00,2023-11-04 19:27:00+00:00,,22039,F,France,Occitanie,Montpellier
1078,1551,7929,2023-11-06 22:43:11+00:00,Returned,8.84000015258789,3.6774400734877593,Blazers & Jackets,Women,Allegra K,Allegra K Women 3/4 Sleeve Lapel Collar Dipped Hem Leisure Coat Yellow XS,Returned,2023-11-07 02:25:00+00:00,2023-11-09 13:02:00+00:00,2023-11-13 01:31:00+00:00,883,F,France,Hauts-de-France,Bulles
52421,76213,5144,2023-11-08 05:11:03+00:00,Returned,21.989999771118164,11.434799871151148,Pants & Capris,Women,Woman Within,Woman Within Plus Size Pants capri length in softest 7-Day knit,Returned,2023-11-06 05:19:00+00:00,2023-11-09 03:53:00+00:00,2023-11-11 06:00:00+00:00,42041,F,France,Auvergne-Rhône-Alpes,Lyon
87908,127762,2032,2023-11-08 06:42:44+00:00,Complete,26.350000381469727,12.568950205323471,Fashion Hoodies & Sweatshirts,Women,Allegra K,Allegra K Women Two Pockets Plaid Faux Fur Hood Worsted Coat Jacket Red Gray XS,Complete,2023-11-08 10:27:00+00:00,2023-11-10 07:55:00+00:00,2023-11-14 02:59:00+00:00,70194,F,France,Occitanie,Lattes
58036,84352,2078,2023-11-08 11:32:47+00:00,Complete,35.9900016784668,16.80733080703866,Fashion Hoodies & Sweatshirts,Women,Hurley,Hurley Juniors Vacay Crew YC Fleece Hoodie,Complete,2023-11-08 14:17:00+00:00,2023-11-09 15:57:00+00:00,2023-11-14 09:52:00+00:00,46470,F,France,Pays de la Loire,Le Mans
60238,87493,9671,2023-11-10 03:19:41+00:00,Complete,21.0,11.613000065088272,Sleep & Lounge,Women,Nautica,Nautica Sleepwear Women's Plush Drawstring Pant,Complete,2023-11-08 06:22:00+00:00,2023-11-08 18:01:00+00:00,2023-11-12 06:27:00+00:00,48232,F,France,Hauts-de-France,Fontaine-Chaalis
52421,76214,9813,2023-11-10 04:47:00+00:00,Returned,69.0,43.470000056549914,Sleep & Lounge,Women,Betsey Johnson,Betsey Johnson Women's Double Faced Microfleece Robe,Returned,2023-11-06 05:19:00+00:00,2023-11-09 03:53:00+00:00,2023-11-11 06:00:00+00:00,42041,F,France,Auvergne-Rhône-Alpes,Lyon
57188,83145,5453,2023-11-10 12:55:20+00:00,Processing,18.440000534057617,10.400160322915912,Pants & Capris,Women,Allegra K,Allegra K Woman Dots Prints Turn Up Hem Casual Long Pants Shocking Pink M,Processing,2023-11-10 15:23:00+00:00,,,45783,F,France,Centre-Val de Loire,Villemaury
60238,87494,12662,2023-11-11 02:50:45+00:00,Complete,19.950000762939453,11.172000400491058,Intimates,Women,Fashion Essentials,Fashion Essentials Sculpt Add A Size Silicone Enhancers - C-D Cups,Complete,2023-11-08 06:22:00+00:00,2023-11-08 18:01:00+00:00,2023-11-12 06:27:00+00:00,48232,F,France,Hauts-de-France,Fontaine-Chaalis
31339,45463,248,2023-11-11 04:00:06+00:00,Shipped,7.900000095367431,4.0922000432789325,Tops & Tees,Women,Tresics,Tresics Camisole With Built In Bra sc1410,Shipped,2023-11-11 06:56:00+00:00,2023-11-13 19:36:00+00:00,,25182,F,France,Auvergne-Rhône-Alpes,Lyon
101904,148057,10006,2023-11-11 05:19:44+00:00,Complete,52.799999237060554,33.95039966521263,Sleep & Lounge,Women,Tommy Hilfiger,Tommy Hilfiger Women's Flannel Pajama Set,Complete,2023-11-11 07:07:00+00:00,2023-11-13 08:49:00+00:00,2023-11-18 06:06:00+00:00,81417,F,France,Île-de-France,Paris
1211,1730,6066,2023-11-11 11:08:28+00:00,Returned,9.949999809265137,5.721249901447445,Leggings,Women,Foot Traffic,Opaque Turquoise Legging/Footless Tights by Foot Traffic,Returned,2023-11-11 13:37:00+00:00,2023-11-14 03:29:00+00:00,2023-11-16 22:06:00+00:00,1015,F,France,Auvergne-Rhône-Alpes,Chamalières
